LFHU,AHZ,Altiport L'Alpe d'Huez - Henri GIRAUD,Small airport,L'Alpe d'Huez,France,
ESUV,,Älvsbyn Airport,Small airport,Älvsbyn,Sweden,
EYAL,,Alytus Airport,Small airport,Alytus,Lithuania,
LILB,,Alzate Brianza Airport,Small airport,Como,Italy,
LFHT,,Ambert Le Poyet Airport,Small airport,Bourg,France,
LFEF,,Amboise Dierre Airport,Small airport,Amboise,France,
LSPM,,Ambri Airport,Small airport,Quinto,Switzerland,
EHAL,,Ameland Airfield,Small airport,Ameland,Netherlands,
UHTG,AEM,Amgu Airport,Small airport,Amgu,Russia,
LGKM,,Amigdhaleon Airport,Small airport,Filipos,Greece,
LSPA,,Amlikon Glider Airport,Small airport,,Switzerland,
EBAM,,Amougies Airfield,Small airport,Mont-de-l'Enclus,Belgium,
EDNA,,Ampfing-Waldkraiburg Airport,Small airport,Ampfing,Germany,
LEAP,,Ampuriabrava Airfield,Small airport,Empuriabrava,Spain,
LFFI,,Ancenis Airport,Small airport,Ancenis,France,
LFCD,,Andernos Les Bains Airport,Small airport,Andernos-les-Bains,France,
ESMP,,Anderstorp Airport,Small airport,Anderstorp,Sweden,
UESA,,Andreshkino Airport,Small airport,Andreshkino,Russia,
EGSL,,Andrewsfield Airport,Small airport,Braintree,United Kingdom,
EKAT,,Anholt Airport,Small airport,Anholt,Denmark,
EDCA,,Anklam Airfield,Small airport,Anklam,Germany,
EKHE,,Annisse flyveplads,Small airport,Annisse,Denmark,
EDQF,,Ansbach-Petersdorf Airport,Small airport,Ansbach,Germany,
EDFA,,Anspach/Taunus Airport,Small airport,Anspach,Germany,
LIAQ,,Aquino Airport,Small airport,Aquino,Italy,
ESQO,,Arboga Airport,Small airport,,Sweden,
ESUB,,Arbrå Airport,Small airport,Arbrå,Sweden,
LIQB,,Arezzo Airport,Small airport,Arezzo,Italy,
LFAJ,,Argentan Airfield,Small airport,,France,
LFEG,,Argenton Sur Creuse Airfield,Small airport,,France,
UHOA,,Arka Airport,Small airport,Arka,Russia,
UHBA,,Arkhara Airport,Small airport,Arkhara,Russia,
EBAR,,Arlon-Sterpenich ULM,Small airport,Arlon,Belgium,
EPAR,,Arłamów Airport,Small airport,Bircza,Poland,
URKR,,Armavir Air Base,Small airport,Armavir,Russia,
EDNB,,Arnbruck Airport,Small airport,Arnbruck,Germany,
BIAE,,Arngerðareyri Airport,Small airport,Arngerðareyri,Iceland,
EDLA,,Arnsberg-Menden Airport,Small airport,Neheim-Hüsten,Germany,
EDBA,,Arnstadt-Alkersleben Airport,Small airport,Wülfershausen,Germany,
LFQD,,Arras Roclincourt Airport,Small airport,Troyes,France,
UHWA,,Arsenyev Airfield,Small airport,Arsenyev,Russia,
ESKV,,Arvika Airport,Small airport,Arvika,Sweden,
EDFC,,Aschaffenburg Airport,Small airport,Aschaffenburg,Germany,
EDCQ,,Aschersleben Airport,Small airport,Aschersleben,Germany,
ESUS,,Åsele Airport,Small airport,Åsele,Sweden,
EGCR,,Ashcroft Airfield,Small airport,Winsford,United Kingdom,
LIDA,,Asiago Airport,Small airport,Vicenza,Italy,
LFNJ,,Aspres-sur-Buëch Airport,Small airport,Aspres sur Buëch,France,
LGPL,JTY,Astypalaia Airport,Small airport,Astypalaia Island,Greece,
EBIS,,Ath/Isieres Ulmodrome,Small airport,Isieres,Belgium,
EIMH,,Athboy Airport,Small airport,Athboy,Ireland,
EDKU,,Attendorn-Finnentrop Airport,Small airport,Attendorn,Germany,
LFJF,,Aubenasson Airport,Small airport,Moulins,France,
LFEH,,Aubigny-sur-Nère Airport,Small airport,Aubigny-sur-Nère,France,
EG02,,Audley End Airfield,Small airport,Safron Waldon,United Kingdom,
EDOA,,Auerbach Airport,Small airport,Auerbach/Vogtl.,Germany,
LFQF,,Autun-Bellevue Airport,Small airport,Autun/Bellevue,France,
LFGE,,Avallon Airport,Small airport,Colmar,France,
EBAV,,Avernas-le-Bauduin ULM,Small airport,Hannut,Belgium,
ESVA,,Avesta Airport,Small airport,Avesta,Sweden,
LFNT,,Avignon Pujaut Airport,Small airport,Pujaut,France,
LIAA,,"Aviosuperficie ""Alvaro Leonardi""",Small airport,Terni,Italy,
RM07,,Aviosuperficie Ali Nettuno,Small airport,Nettuno,Italy,
LIKE,,Aviosuperficie Alicaorle,Small airport,Caorle (VE),Italy,
LIKH,,Aviosuperficie AVRO,Small airport,Osoppo (UD),Italy,
LILF,,Aviosuperficie Castelnuovo Don Bosco,Small airport,Castelnuovo Don Bosco (AT),Italy,
LIQG,,Aviosuperficie Cecina,Small airport,Cecina,Italy,
LINB,,Aviosuperficie Corte,Small airport,Melpignano (LE),Italy,
LIDW,,Aviosuperficie G. Carrer,Small airport,Salgareda (TV),Italy,
LIVV,,Aviosuperficie Moncucco,Small airport,Vische (TO),Italy,
LIQF,,Aviosuperficie Palazzolo Avio,Small airport,San Sepolcro (AR),Italy,
LIAL,,Aviosuperficie Sant'Illuminato,Small airport,Città di Castello (PG),Italy,
LIQQ,,Aviosuperficie Serristori,Small airport,Castiglion Fiorentino (AR),Italy,
LIAT,,Aviosuperficie Valdera/Capannoli,Small airport,Capannoli,Italy,
LFRW,,Avranches Le Val St Père Airport,Small airport,Avranches,France,
USRA,,Ay-Pim Airport,Small airport,Ay-Pim,Russia,
UNIA,,Aydara Airport,Small airport,Aydara,Russia,
EGTA,,Aylesbury/Thame Airport,Small airport,Aylesbury,United Kingdom,
ENAE,,Æra Airfield,Small airport,Åmot,Norway,
EKAE,,Ærø Airport,Small airport,Ærø,Denmark,
EDEF,,Babenhausen Airport,Small airport,Babenhausen,Germany,
EPBC,,Babice Airport,Small airport,,Poland,
EPBB,,Babięta,Small airport,Babięta,Poland,
ESGA,,Backamo Airport,Small airport,Uddevalla,Sweden,
EDSH,,Backnang-Heiningen Airport,Small airport,Backnang,Germany,
LHBO,,Bácsbokod repülőtér,Small airport,Bácsbokod,Hungary,
EDOB,,Bad Berka Airport,Small airport,Bad Berka,Germany,
EDPB,,Bad Ditzenbach Airport,Small airport,Bad Ditzenbach,Germany,
EDRF,,Bad Dürkheim Airport,Small airport,Bad Dürkheim,Germany,
EDPC,,Bad Endorf/Jolling Airport,Small airport,Bad Endorf,Germany,
EDOF,,Bad Frankenhausen Airport,Small airport,Bad Frankenhausen,Germany,
EDVA,,Bad Gandersheim Airport,Small airport,Bad Gandersheim,Germany,
EDEN,,Bad Hersfeld Airport,Small airport,Bad Hersfeld,Germany,
EDFK,,Bad Kissingen Airport,Small airport,Bad Kissingen,Germany,
EDEB,,Bad Langensalza Airport,Small airport,Bad Langensalza,Germany,
EDRA,,Bad Neuenahr-Ahrweiler Airfield,Small airport,Bad Neuenahr,Germany,
EDFD,,Bad Neustadt/Saale-Grasberg Airport,Small airport,Bad Neustadt a.d.Saale,Germany,
LSZE,,Bad Ragaz Airport,Small airport,,Switzerland,
EDRS,,Bad Sobernheim-Domberg Airport,Small airport,Bad Sobernheim,Germany,
EDQB,,Bad Windsheim Airport,Small airport,Bad Windsheim,Germany,
EDNH,,Bad Wörishofen-Nord Airport,Small airport,Bad Wörishofen,Germany,
EDTB,,Baden-Oos Airport,Small airport,Baden-Baden,Germany,
EG03,,Badminton Airfield,Small airport,Badminton,United Kingdom,
BIBI,,Baeir Airport,Small airport,Baeir,Iceland,
EGNG,,Bagby Thirsk Prv Airport,Small airport,Bagby,United Kingdom,
LFCB,,Bagnères De Luchon Airport,Small airport,Biarritz,France,
LFAO,,Bagnoles-de-l'Orne-Couterne Airport,Small airport,Bagnoles-de-l'Orne/Couterne,France,
LBBA,,Bahovitsa,Small airport,,Bulgaria,
LFFL,,Bailleau Armenonville Airfield,Small airport,,France,
EBBY,,Baisy-Thy ULM,Small airport,Genappe,Belgium,
USPB,,Bakharevka Airport,Small airport,Perm,Russia,
BIBK,BJD,Bakkafjörður Airport,Small airport,Bakkafjörður,Iceland,
BIBA,,Bakki Airport,Small airport,Bakki,Iceland,
LHBK,,Balatonkeresztúr Airfield,Small airport,Balatonkeresztúr,Hungary,
EBKH,,Balen-Keiheuvel Airfield,Small airport,Balen,Belgium,
LHBL,,Ballószög Airport,Small airport,Ballószög,Hungary,
EIBB,,Ballyboughal Aerodrome,Small airport,Fingal,Ireland,
EDWZ,BMR,Baltrum Airport,Small airport,Baltrum,Germany,
ESGD,,Bämmelshed Airport,Small airport,Tidaholm,Sweden,
EIBN,BYT,Bantry Aerodrome,Small airport,Bantry,Ireland,
LFEU,,Bar Le Duc Airfield,Small airport,Bar Le Duc,France,
LFFR,,Bar Sur Seine Airfield,Small airport,,France,
LFMR,BAE,Barcelonnette - Saint-Pons Airport,Small airport,Le Castellet,France,
UIAO,,Barguzin Airport,Small airport,Barguzin,Russia,
EDXL,,Barßel Airport,Small airport,Barßel,Germany,
EDBH,BBH,Barth Airport,Small airport,,Germany,
EDPU,,Bartholomä-Amalienhof Airport,Small airport,Bartholomä,Germany,
LHBT,,Bátonyterenye-Világosipuszta sportreptér,Small airport,,Hungary,
ETEK,,Baumholder Army Air Field,Small airport,,Germany,
LBBZ,,Bazan,Small airport,,Bulgaria,
LEBE,,Beas De Segura Airport,Small airport,Jaén,Spain,
LFGF,,Beaune-Challanges Airport,Small airport,Beaune/Challanges,France,
LFFO,,Beauvoir-Sur-Mer,Small airport,Beauvoir-Sur-Mer,France,
EGSM,,Beccles Airport,Small airport,Beccles,United Kingdom,
LFNX,,Bédarieux La Tour Airfield,Small airport,,France,
EGBF,,Bedford Aerodrome,Small airport,Bedford,United Kingdom,
EDLQ,,Beelen Airport,Small airport,,Germany,
EDNC,,Beilngries Airport,Small airport,Beilngries,Germany,
LHBC,,Békéscsaba Airfield,Small airport,Békéscsaba,Hungary,
LYBC,,Bela Crkva Airport,Small airport,Bela Crkva,Serbia,
URRA,,Belaya Kalitva Airport,Small airport,Belaya Kalitva,Russia,
LFGG,,Belfort Chaux Airport,Small airport,Colmar,France,
LFEA,,Belle Ile Airport,Small airport,Rochefort,France,
LSTB,,Bellechasse Airport,Small airport,,Switzerland,
LFHN,,Bellegarde-Vouvray Airport,Small airport,Verdun,France,
LFHW,,Belleville Villié Morgon Airport,Small airport,Villefranche,France,
LFKY,,Belley - Peyrieu Airport,Small airport,,France,
LIDB,BLX,Belluno Airport,Small airport,Belluno (BL),Italy,
EIBT,BLY,Belmullet Aerodrome,Small airport,Belmullet,Ireland,
UUCB,,Beloomut Airfield,Small airport,Beloomut,Russia,
UWUB,BCX,Beloretsk Airport,Small airport,Beloretsk,Russia,
ULWB,,Belozersk Airport,Small airport,Belozersk,Russia,
LFIB,,Belvès St Pardoux Airport,Small airport,Moulins,France,
EGHJ,BBP,Bembridge Airport,Small airport,Bembridge,United Kingdom,
LENA,,Benabarre Airport,Small airport,Huesca,Spain,
LKBE,,Benešov Airport,Small airport,Benešov,Czechia,
LYBR,IVG,Berane Airport,Small airport,Berane,Montenegro,
EDNI,,Berching Airport,Small airport,Berching,Germany,
LFAM,,Berck sur Mer Airfield,Small airport,Berck sur Mer,France,
USPT,,Berezniki Airport,Small airport,Solikamsk,Russia,
EDKF,,Bergneustadt/Auf dem Dümpel Airport,Small airport,Bergneustadt,Germany,
LFPD,XBX,Bernay – St Martin Airport,Small airport,Creil,France,
LFNR,,Berre La Fare Airfield,Small airport,,France,
LFQM,,Besançon-La Vèze Airport,Small airport,Besançon/La Vèze,France,
LFSA,,Besançon–Thise Airport,Small airport,St Nazaire,France,
EDKI,,Betzdorf-Kirchen Airport,Small airport,Betzdorf,Germany,
EGNY,,Beverley/Linley Hill Airport,Small airport,Beverley,United Kingdom,
LSGB,,Bex Airport,Small airport,Bex,Switzerland,
LFPF,,Beynes Thiverval Airport,Small airport,Creil,France,
EPBK,,Białystok-Krywlany Airport,Small airport,Białystok,Poland,
EDMB,,Biberach a.d. Riß Airfield,Small airport,Biberach an der Riß,Germany,
EGDD,,Bicester Airfield,Small airport,Bicester,United Kingdom,
LZBD,,Bidovce,Small airport,Košice,Slovakia,
LSZP,,Biel-Kappelen Airport,Small airport,,Switzerland,
EDLI,BFE,Bielefeld Airport,Small airport,Bielefeld,Germany,
EPBA,,Bielsko Biala Airport,Small airport,,Poland,
EPKW,QEO,Bielsko-Bialo Kaniow Airfield,Small airport,Czechowice-Dziedzice,Poland,
EDOI,,Bienenfarm Airport,Small airport,Nauen,Germany,
LQBI,,Bihać sportski aerodrom - Bihac sport Airfield,Small airport,Bihać,Bosnia and Herzegovina,
BIBD,BIU,Bildudalur Airport,Small airport,Bildudalur,Iceland,
EDSI,,Binningen Airport,Small airport,Binningen,Germany,
EIBR,,Birr Aerodrome,Small airport,Birr,Ireland,
LSZF,,Birrfeld Airport,Small airport,,Switzerland,
EYBI,,Biržai Airport,Small airport,Biržai,Lithuania,
LFBS,,Biscarrosse Parentis Airport,Small airport,Muret,France,
EDRB,BBJ,Bitburg Airport,Small airport,Bitburg,Germany,
LDZJ,,Bjelovar Brezova Airport,Small airport,Bjelovar,Croatia,
UUMX,,Blagoveshchenye Airfield,Small airport,Sergiev Posad,Russia,
EDMC,,Blaubeuren Airport,Small airport,Blaubeuren,Germany,
EDWT,,Blexen Airfield,Small airport,Blexen,Germany,
EDVF,,Blomberg-Borkhausen Airport,Small airport,Blomberg,Germany,
EDSL,,Blumberg Airport,Small airport,Blumberg,Germany,
LHFC,,Bodmér,Small airport,,Hungary,
EGLA,,Bodmin Airfield,Small airport,Bodmin,United Kingdom,
EGKC,,Bognor Regis,Small airport,,United Kingdom,
UHNB,BQG,Bogorodskoye Airport,Small airport,Bogorodskoye,Russia,
EDOE,,Böhlen Airport,Small airport,Böhlen,Germany,
EDXD,,Bohmte-Bad Essen Airport,Small airport,Bohmte,Germany,
LBBO,,Bohot Airport,Small airport,Bohot,Bulgaria,
LKBO,,Bohuňovice Airport,Small airport,Bohuňovice,Czechia,
EKBH,,Bolhede Glider Field,Small airport,Bolhede,Denmark,
UWGB,,Bolshoye Boldino Airport,Small airport,Bolshoye Boldino,Russia,
UUDG,,Bolshoye Gryzlovo Airfield,Small airport,Pushchino,Russia,
UHHG,,Bomnak Airfield,Small airport,Bomnak,Russia,
EDKB,BNJ,Bonn-Hangelar Airport,Small airport,Bonn,Germany,
EDNQ,,Bopfingen Airport,Small airport,Bopfingen,Germany,
LYBO,,Bor Airport,Small airport,Bor,Serbia,
LFCS,,Bordeaux Léognan Saucats Airport,Small airport,Bordeaux-Saucats,France,
LFDY,,Bordeaux Yvrac Airport,Small airport,Rochefort,France,
BIBF,BGJ,Borgarfjörður eystri Airport,Small airport,Borgarfjörður eystri,Iceland,
ESMB,,Borglanda Airport,Small airport,Borglanda,Sweden,
LHBD,,Börgönd Airfield,Small airport,Székesfehérvár,Hungary,
UMBK,,Borisovo Airport,Small airport,Barysava,Belarus,
EDLY,,Borken-Hoxfeld Airport,Small airport,Borken,Germany,
EDLB,,Borkenberge Airport,Small airport,Dülmen,Germany,
EDWR,BMK,Borkum Airport,Small airport,Borkum,Germany,
EPBS,,Borne Sulinowo Airport,Small airport,Borne Sulinowo,Poland,
UMMB,,Borovaya Airfield,Small airport,Minsk,Belarus,
ULNB,,Borovichi Airport,Small airport,Borovichi,Russia,
EDGT,,Bottenhorn Airport,Small airport,Bottenhorn,Germany,
LFHS,,Bourg-Ceyzériat Airport,Small airport,Bourg/Ceyzériat,France,
EGSN,,Bourn Airport,Small airport,Cambridge,United Kingdom,
LJBO,,Bovec Airport,Small airport,Bovec,Slovenia,
ENBM,,Bømoen Airport,Small airport,Tjukkebygdi,Norway,
EDBE,,Brandenburg-Mühlenfeld Airport,Small airport,Brandenburg an der Havel,Germany,
ESGN,,Brännebrona Airport,Small airport,Götene,Sweden,
EBBT,,Brasschaat Airfield,Small airport,Brasschaat,Belgium,
ESSM,,Brattforshede Airport,Small airport,Lindfors,Sweden,
EKBR,,Brædstrup,Small airport,Brædstrup,Denmark,
LKBA,,Břeclav Airport,Small airport,Břeclav,Czechia,
BIBV,BXV,Breiðdalsvík Airport,Small airport,Breiðdalsvík,Iceland,
EGBR,,Breighton Airfield,Small airport,Breighton,United Kingdom,
EDGB,,Breitscheid Airport,Small airport,Breitscheid,Germany,
EDTG,,Bremgarten Airport,Small airport,Bremgarten,Germany,
LSZQ,,Bressaucourt Airport,Small airport,Bressaucourt,Switzerland,
LBBR,,Breznik,Small airport,,Bulgaria,
LFEI,,Briare Chatillon Airport,Small airport,,France,
LFFN,,Brienne-le-Château Airport,Small airport,Brienne-le-Château,France,
EDKO,,Brilon/Hochsauerlandkreis Airfield,Small airport,Brilon,Germany,
EGLP,,Brimpton Airfield,Small airport,,United Kingdom,
LFHR,,Brioude Beaumont Airport,Small airport,Brioude,France,
EGEI,,Broadford Airstrip,Small airport,Ashaig,United Kingdom,
EDBQ,,Bronkow Airport,Small airport,Bronkow,Germany,
LKBR,,Broumov Airport,Small airport,Broumov,Czechia,
EDTC,,Bruchsal Airport,Small airport,Bruchsal,Germany,
LOXT,,Brumowski Air Base,Small airport,Langenlebarn,Austria,
EBST,,Brustem Airfield Sint Truiden,Small airport,Sint Truiden,Belgium,
LKBU,,Bubovice Airport,Small airport,Bubovice,Czechia,
LHBS,,Budaörs Airfield,Small airport,Budaörs,Hungary,
BIBR,BQD,Búðardalur Airport,Small airport,Búðardalur,Iceland,
UWWZ,,Buguruslan Glavny Airfield,Small airport,Buguruslan,Russia,
LHBF,,Bükfördö,Small airport,Bö,Hungary,
LBTG,TGV,Bukhovtsi Airfield,Small airport,Targovishte,Bulgaria,
EBBN,,Büllingen ULM,Small airport,Büllingen,Belgium,
ESVB,,Bunge Private Airport,Small airport,Bunge,Sweden,
LFFB,,Buno Bonnevaux Airfield,Small airport,,France,
LSZC,BXO,Buochs Airport,Small airport,Buochs,Switzerland,
UHSB,BVV,Burevestnik Airport,Small airport,Iturup Island,Russia,
EDBG,,Burg Airport,Small airport,Burg,Germany,
EDQE,URD,Burg Feuerstein Airport,Small airport,Ebermannstadt,Germany,
LDZB,,Buševec Velika Glider Airport,Small airport,Busevec,Croatia,
LSZU,,Buttwil Airport,Small airport,,Switzerland,
EBBZ,,Buzet ULM,Small airport,Pont-A-Celles,Belgium,
UWOX,,Buzuluk Airport,Small airport,Buzuluk,Russia,
LBBQ,,Byala,Small airport,,Bulgaria,
LIDC,,Cà Negra Airport,Small airport,Cà Negra,Italy,
LYCA,,Čačak-Preljina Airport,Small airport,Čačak,Serbia,
EGCK,,Caernarfon Airport,Small airport,Caernarfon,United Kingdom,
LDVC,,Čakovec Pribisla Airport,Small airport,Čakovec,Croatia,
LECF,,Calaf-Sallavinera Airport,Small airport,Sant Pere Sallavinera,Spain,
LILC,,Calcinate Del Pesce Airport,Small airport,Varese (VA),Italy,
LFYG,,Cambrai Niergnies Airfield,Small airport,,France,
LEAT,,Campo de Vuelo de Astorga,Small airport,Astorga,Spain,
UODL,,Cape Chelyuskin Airfield,Small airport,Chelyuskin Polar Station,Russia,
LIAU,,Capua Airport,Small airport,Capua,Italy,
LFNH,,Carpentras Airport,Small airport,Carpentras,France,
LIDU,,Carpi-Budrione Airport,Small airport,Carpi (MO),Italy,
LEMT,,Casarrubios Del Monte Airport,Small airport,Toledo,Spain,
LEPI,,Casas de los Pinos Airport,Small airport,Cuenca,Spain,
LFIG,,Cassagnes-Bégonhès Airport,Small airport,Cassagnes-Bégonhès,France,
LECJ,,Castejón de los Monegros Airport,Small airport,Huesca,Spain,
LECN,,Castellon De La Plana Airport,Small airport,Castellón de La Plana,Spain,
LFDQ,,Castelnau Magnoac Airport,Small airport,Rochefort,France,
LFMW,,Castelnaudary Villeneuve Airport,Small airport,Castelnaudary Villeneuve,France,
LFCX,,Castelsarrasin Moissac Airport,Small airport,Rodez,France,
LFJH,,Cazeres Palaminy Airport,Small airport,Moulins,France,
LHCL,,Cegléd,Small airport,,Hungary,
EDVC,,Celle-Arloh Airport,Small airport,Celle,Germany,
LYPO,,Ćemovsko Polje Airport,Small airport,Podgorica,Montenegro,
LYNS,QND,Cenej Airport,Small airport,Novi Sad,Serbia,
EBCF,,Cerfontaine Airfield,Small airport,Cerfontaine,Belgium,
EVCA,,Cesis Airport,Small airport,Cesis,Latvia,
LKCE,,Česká Lípa Airport,Small airport,Česká Lípa,Czechia,
LKCS,,České Budějovice Airport,Small airport,České Budějovice,Czechia,
LFSY,,Cessey Baigneux les Juifs Airfield,Small airport,,France,
LUCL,,Chadyr Lunga Airport,Small airport,,Moldova,
LFIH,,Chalais Airport,Small airport,Moulins,France,
EGLJ,,Chalgrove Airport,Small airport,Chalgrove,United Kingdom,
EGKE,,Challock Airfield,Small airport,Challock,United Kingdom,
LFQK,,Châlons Ecury Sur Coole Airport,Small airport,Cambrai,France,
LFLE,,Chambéry-Challes-les-Eaux Airport,Small airport,Chambéry/Challes-les-Eaux,France,
LFJY,,Chambley,Small airport,Chambley,France,
LFGX,,Champagnole Crotenay Airport,Small airport,Verdun,France,
LFOR,,Chartres – Métropole Airport,Small airport,Chartres / Champhol,France,
LFKK,,Chateau de Montmeilleur,Small airport,Mens,France,
LFMX,,Château-Arnoux-Saint-Auban Airport,Small airport,Avignon,France,
LFFH,,Château-Thierry - Belleau Airfield,Small airport,,France,
LFTQ,,Châteaubriant Pouancé Airfield,Small airport,,France,
LFFU,,Châteauneuf Sur Cher Airfield,Small airport,,France,
LFEJ,,Châteauroux Villers Airfield,Small airport,,France,
LFCA,,Châtellerault Airport,Small airport,Biarritz,France,
LFQH,,Châtillon Sur Seine Airfield,Small airport,,France,
LFJA,,Chaumont-Semoutiers Airport,Small airport,Chaumont/Semoutiers,France,
LFDW,,Chauvigny Airfield,Small airport,,France,
LFPX,,Chavenay Villepreux Airport,Small airport,Villacoublay,France,
LKCB,,Cheb Airport,Small airport,Cheb,Czechia,
LFPH,,Chelles le Pin Airport,Small airport,Paris,France,
EDCJ,,Chemnitz/Jahnsdorf Airport,Small airport,Chemnitz,Germany,
UKKH,,Chepelevka Airport,Small airport,Uzin,Ukraine,
EGHR,QUG,Chichester/Goodwood Airport,Small airport,Chichester,United Kingdom,
UWKI,,Chistopol Airport,Small airport,Chistopol,Russia,
ULBI,,Chizha Airport,Small airport,Chizha,Russia,
LKCO,,Choceň Airport,Small airport,Choceň,Czechia,
LKCH,,Chomutov Airfield,Small airport,Chomutov,Czechia,
LKCT,,Chotěboř Airport,Small airport,Chotěboř,Czechia,
EKCR,,Christianshede,Small airport,Silkeborg,Denmark,
LKCR,,Chrudim Airport,Small airport,Chrudim,Czechia,
UEAT,,Chumpu-Kytyl Airport,Small airport,Tyubelyahe,Russia,
UHAC,,Chuvanskoye Airport,Small airport,Chuvanskoye,Russia,
EGCB,,City Airport Manchester,Small airport,Manchester / Salford,United Kingdom,
EGSQ,,Clacton Airport,Small airport,Clacton-on-Sea,United Kingdom,
LFJC,,Clamecy Airport,Small airport,Moulins,France,
EICL,,Clonbullogue Aerodrome,Small airport,Clonbullogue,Ireland,
EGCA,,Coal Aston Airfield,Small airport,,United Kingdom,
EDQC,,Coburg-Brandensteinsebene Airport,Small airport,Coburg,Germany,
EDQY,,Coburg-Steinrücken Airport,Small airport,Coburg,Germany,
EDBC,CSO,Cochstedt Airport,Small airport,Magdeburg,Germany,
LFXQ,,Coëtquidan Air Base,Small airport,Guer,France,
EGUO,,Colerne Airport,Small airport,Colerne,United Kingdom,
